name,job_time,job_type,salary,pay_method,address,num,job_detail,salary_detail,job_time_detail,address_detail
单量多提供住宿车辆+8k-12k,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,18-45岁左右，品行端正，不限。<br/>薪资待遇：单量提成（8-12元不等）正常干6000---8000元/月努力干7000---9000元/月使劲干8000---10000元/月拼命干10000元/月以上（不封顶）年轻人嘛，连一个尝试的机会都不给自己，何提奋斗一说？上个月咱这三分之一的配送员薪资过万~<br/>【工作时间】早上10点-下午2点、下午5点-晚上9点。（注：规定时间内必须正常上岗，可自由加班）<br/>【工作地点】全北京可就近分配【其他福利】、1、提供食宿2.广阔的职业发展空间，优秀公司员工享受储备干部培养优先权！3、节假日公司都会聚餐狂欢，团结一心的人文文化，这就是你的第二个家！<br/>【任职资格】1、有无经验均可，只要你会骑电动车,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '顺义区                            \n                            \xa0(\n                            北京市                            顺义                            )']"
全北京就近分配直招送餐员,工作时间：全职工作,送餐员,8k-15k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资8000-15000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '大兴区                            \n                            \xa0(\n                            北京市                            大兴                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
聘外呼客服170/天+周结+双休,工作时间：长期可做,话务客服,170 元/天,周结,海淀中关村,,招聘:外呼客服(中航广场)不限<br/>要求:高中以上学历。20岁一28岁.<br/>有工作经验优先。<br/>一：外呼客服20人<br/>早8：30-17：30<br/>周六日固定休<br/><br/>最少三个月起<br/>工资:<br/>170/天（周结）<br/>180/天（月结）<br/>上满三个月加500补住<br/>周结:(压一周工资)周二发工资<br/>月结:每个月15号发上月份所有工资<br/><br/>节假日三倍工资<br/><br/>每天有零食十水果吃。<br/>工作地址:海淀区中航广场A区2号楼<br/><br/>所有岗位没有销售性质<br/>只是简单的客服.<br/>面试时间：<br/>13:00--17:00<br/>面试：电话语音面试,['\n周结\xa0薪资:170元/天 \xa0  薪资待遇-170-180一天 周结/月结                                 '],"['2020年05月13日', '', '(每周一、二、三、四、五、日上班)', '', '', '08:30-17:30', '', '2020年08月31日', '']",['中航广场                            \n                            \xa0(\n                            北京市                            海淀                            )']
直招北京送餐员+住宿+车子+提成,工作时间：全职工作,送餐员,8k-14k 元/月,月结,昌平回龙观,,【招聘条件】<br/>18-45岁（注：以身份证上年龄为准）<br/>要求：身体健康，无传染性疾病，不限，会骑电动车，会使用手机导航，能吃苦耐劳，能入职办理健康证<br/><br/>薪资结构;单量工资+好评奖+工龄奖+冲单奖+全勤奖+优秀员工奖励+距离补贴+大额单+加班补贴+暖冬奖励+高峰补贴+五星好评<br/>【工作时间】<br/>早上10:00-14:00 午休3小时 下午17:00-20:30（注：可自愿加班）月休4天<br/>【送餐员，岗位职责】<br/>1.手机下载APP，通过系统自动接单<br/>2.按照要求操作到商家取餐，送到顾客指定位置<br/>3.配送站周边 3 公里左右<br/>4.工作内容简单，入职安排老员工带，很快就可以单独送餐。<br/>5.入职后，每人都有人身意外保险，每一个送餐员都能得到保障；<br/>【工作地点】<br/>根据个人意愿面试通过就近分配，详情电话咨询<br/>【其他福利】<br/>1、公司提供租车，提供住宿。<br/>3、公司保证你们的利益和安全，公司统一购买保险，<br/>4； 广阔的职业发展空间，优秀公司员工享受储备干部培养优先权！<br/>5、节假日公司都会聚餐狂欢，团结一心的人文文化，这就是你的第二个家！,[],[],"['朱辛庄-地铁站                            \n                            \xa0(\n                            北京市                            昌平                            )', '霍家营                            \n                            \xa0(\n                            北京市                            昌平                            )', '高校北交大                            \n                            \xa0(\n                            北京市                            海淀                            )']"
送餐员就近分配8k-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
送餐员，就近分配，配车，提供住宿,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城东四,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['东城区(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区(北京市西城)                            \n                            \xa0(\n                            北京市                            西城                            )', '朝阳区(北京市朝阳)                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
170/天奶茶店兼职自由4小时完工结工资,工作时间：05.09~06.02,服务员,170 元/天,日结,东城东四,,新开店面招充场人员 职位描述：<br/>1、充当店面客人，烘托店面气氛<br/>2、询问奶茶价格，话术自然得体【此过程不收取任何费用】<br/>3、可带充电宝玩手机，轻松自由，室内环境优美，空调全天开放 工作时间：10:00--14:00 下午14:00---18:00 18:00--20：00三个时间段可选择，报名就能做不需等待 薪资待遇：根据时间段自由选择，做完当场微信结账，店里免费提供一杯奶茶。<br/>报名之后加微信沟通具体情况，其余概不处理<br/>报名之后加微信沟通具体情况，其余概不处理<br/>报名之后加微信沟通具体情况，其余概不处理,['\n日结\xa0薪资:170元/天 \xa0  薪资待遇-170元/天                                 '],"['2020年05月09日', '', '', '14:00-18:00', '', '2020年06月02日', '']","['东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
餐厅服务员144一天,工作时间：长期可做,服务员,18 元/小时,月结,东城和平里,,岗位1、小时工，18/小 时，根据店里需求安排8-10小时，法定节假日36/小时，管吃。<br/><br/>岗位2、只做周六、日长期兼职每天8小时，110元/天（周六日兼职超过8小时，工资按照1.5倍计算）<br/><br/>岗位要求：不限，18-40岁之间不显老就行，需要有良好的服务态度，需要持健康证上岗，凭条不可以<br/><br/>工作时间：9:00-15:00&17:00-22:00之间安排8-10个小时排班，上六休一<br/>工作内容：盯桌，收桌，从后厨上菜等，简单轻松，中间有休息时间<br/><br/>工资结算：每个月15号结发上个月工资<br/><br/>工作地点：北京市内就近分配,['\n月结\xa0薪资:18元/小时 \xa0                                 '],"['2020年05月13日', '', '', '09:00-15:00', '', '17:00-22:00', '', '2020年12月31日', '']","['北京-北京-东城-和平里-学清路(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀-花园路(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )', '上地(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )']"
大型生鲜超市急招分拣打包,工作时间：全职工作,打包分拣,4k-8k 元/月,月结,朝阳东坝,,"理货员<br/>(1)配送员：<br/>超市免费为员工提供电动车（两组60V电瓶） 头盔，雨衣，冲锋衣，护膝等，做满半个月可预支生活费，有冲单奖，完成冲单奖相当7块一单，每天单量充足，平均每天40~60单，做六休一，7:00-2,0:00，8：00-21：00、早10:00-23:00也可以全月上班。<br/>岗位要求：4G手机自备 (并且能熟练操作导航系统)会骑电动车，有无经验均可。<br/>(2)分拣员，计件工资，入职第一月有保底工资，每拣一个单品0.21元，月工资6000~10000；<br/>(3)理货员：<br/>工作内容：（1）按照APP线上的订单，打包装箱。（2）其他相关辅助工作，如打包箱整理、工作区域清洁、支援盘<br/>(4)仓库理货：商品上架、商品陈列。<br/>岗位要求：能吃苦耐劳。8--10小时，做六休一；",[],[],"['金隅嘉品Mall                            \n                            \xa0(\n                            北京市                            朝阳                            )', '世纪金源购物中心                            \n                            \xa0(\n                            北京市                            海淀                            )', '龙域中心-B座                            \n                            \xa0(\n                            北京市                            昌平                            )']"
全北京急聘滴滴网约车司机/时间自由有奖励,工作时间：全职工作,商务司机,10k-35k 元/月,月结,昌平南邵,,全北京急聘滴滴网约车司机/时间自由有奖励<br/>要求 驾龄要3年以上 无犯罪记录<br/>不限地点 不限,[],[],"['北京-北京-昌平-北京市昌平区回龙观(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )', '北京-北京-昌平-北京市昌平区天通苑(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )', '北京-北京-昌平-北京市昌平区沙河镇(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )']"
月入轻松过万，就近分配app推广拉新,工作时间：全职工作,地推拉访,6k-10k 元/月,月结,朝阳望京,,"生鲜app推广招聘<br/>工作内容:采取点位推广和散推两种形式；每指导客户下载APP,完成首单购买，送出赠品<br/>年龄:18-40岁不限<br/>薪资:底薪3000+200全勤奖+提成（10）元首单+15-20元复购提成。<br/>工作时间:早10晚7，上6休1<br/>工作地点:就近分配<br/>人员要求:敢说话，敢推广，能接受户外工作。要求，健康宝正常。",[],[],"['如雅商务酒店(望京店)                            \n                            \xa0(\n                            北京市                            朝阳                            )', '东直门外小街甲-2号楼                            \n                            \xa0(\n                            北京市                            东城                            )', '丰台顺四条横七条街44                            \n                            \xa0(\n                            北京市                            丰台                            )']"
大型连锁超市直招配送员/分拣员/理货员,工作时间：全职工作,快递配送,4.5k-9k 元/月,月结,朝阳建外大街,,"大型生鲜超市直招配送<br/>(1)配送员：<br/>超市免费为员工提供电动车（两组60V电瓶） 头盔，雨衣，冲锋衣，护膝等，做满半个月可预支生活费，，有冲单奖，完成冲单奖相当7块一单，每天单量充足，平均每天40~60单，做六休一，7:00-2,0:00，8：00-21：00、早10:00-23:00也可以全月上班。<br/>岗位要求：4G手机自备 (并且能熟练操作导航系统)会骑电动车，有无经验均可。<br/>(2)分拣员，计件工资，入职第一月有保底工资，每拣一个单品0.21元，月工资6000~10000；<br/>(3)理货员：<br/>工作内容：（1）按照APP线上的订单，打包装箱。（2）其他相关辅助工作，如打包箱整理、工作区域清洁、支援盘<br/>(4)仓库理货：商品上架、商品陈列。",[],[],"['国贸                            \n                            \xa0(\n                            北京市                            朝阳                            )', '双井                            \n                            \xa0(\n                            北京市                            朝阳                            )', '崇文门                            \n                            \xa0(\n                            北京市                            东城                            )']"
全北京急聘滴滴网约车司机/时间自由有奖励,工作时间：长期可做,司机代驾,360 元/天,日结,昌平南邵,,全北京急聘滴滴网约车司机/时间自由有奖励<br/>要求 驾龄要3年以上<br/>不限地点 不限,['\n日结\xa0薪资:360元/天 \xa0                                 '],"['2020年05月13日', '', '', '10:00-18:00', '', '2021年04月30日', '']","['北京-北京-昌平-北京市昌平区回龙观(北京市昌平)(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )', '北京-北京-昌平-北京市昌平区天通苑(北京市昌平)(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )', '北京-北京-昌平-北京市昌平区沙河镇(北京市昌平)(北京市昌平)                            \n                            \xa0(\n                            北京市                            昌平                            )']"
日结微信社群兼职客服（社群运维）,工作时间：05.13~05.26,话务客服,80 元/天,日结,密云,,一、工作内容：<br/>1.微信社群在线客服，负责本地社群运维，回答疑虑，促成客户购买以及复购！<br/>2.妥善处理回复客户咨询，增强社群黏性。<br/>3.及时反馈问题和诉求，降低客诉率。<br/>二、应聘要求：<br/>1、年龄22以上<br/>2、学历不限<br/>3、细心有责任心<br/>4、会使用微信工具,['\n日结\xa0薪资:80元/天 \xa0  薪资待遇-按劳分配                                 '],"['2020年05月13日', '']","['密云区                            \n                            \xa0(\n                            北京市                            密云                            )', '延庆区                            \n                            \xa0(\n                            北京市                            延庆                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
招聘网约车司机,工作时间：全职工作,网约车司机,3300 元/月,月结,东城,,工作内容：<br/>1、能够根据公司需求安全快速的把客户或领导送到指定地点<br/>2、对待客户热情耐心，服务周到体贴。<br/>3、定期对车辆进行清洁保养及运维检查。<br/>4、服从所属单位的工作安排及管理。 职位要求：<br/>1、不限，年龄20-50周岁（），户口不限。<br/>2、会普通话，交流顺畅，有服务意识，有合理安排行程的能力。<br/>3、C1及以上驾照，三年以上驾龄，熟练驾驶自动挡车。<br/>4、明显部位没有疤痕和纹身，无精神病和传染病，无不良记录。<br/>5、无不良驾驶记录，和重大交通事故及违章。<br/>6、面试时请务必带好本人有效身份证和驾驶证原件。,[],[],"['北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )']"
18K高薪诚聘保险售后客服,工作时间：全职工作,销售,9k-18k 元/月,月结,海淀,,领先的综合金融公司——中国平安：<br/>中国平安保险（集团）股份有限公司（以下简称“中国平安” ，“平安”，“公司”，“集团”）于1988年诞生于深圳蛇口，是中国第一家股份制保险企业，至今已经发展成为金融保险、银行、投资等金融业务为一体的整合、紧密、多元的综合金融服务集团。<br/>2018财富世界五百强企业第29位，中国五百强企业第4位，非国有企业第一位。<br/>2018FutureBrand全球品牌一百强第7位，蝉联全球金融品牌第一<br/>2018中国平安将正式启动总公益投入为100亿元的“三村建设工程”。<br/>2018年起中国平安以为中国贫困地区搭建144所希望小学。<br/>福利待遇：<br/>1、保底3600-5400+提成+季度奖金+业绩津贴+其他业务模块佣金+养老补贴等，转正后基本薪资（视个人经验而定+业绩提成+年终奖）人均月收入9K-18K元；业务主任：30K-40K，且上不封顶<br/>2、丰厚的商业保险加长期服务奖<br/>3、一年不定期的国内外2-6次旅游<br/><br/>岗位职责：<br/>1、能为客户办理中国平安旗下所有金融业务（银行，保险，投资）<br/>2、银行业务：借记卡，信用卡，贷款，理财产品，投资业务等等<br/>3、保险业务：车险，企业财产险，家庭财产险，团体意外险，企业补充商业医疗保险，健康医疗保险，大病保险，少儿保险，子教育金规划，养老金规划<br/><br/>培训晋升：<br/>1、完善的培训体系，入职培训，部门一带一培训，步步高培训，转正培训，冲锋培训，主任晋升培训等等。<br/>2、公平公正的晋升机制，晋升两条路道路，一是专业理财规划师路线，二是组织发展路线，主任～经理～总监，打造个人精英团队<br/><br/>任职资格：<br/>1、25-45周岁，大专及以上学历，金融，财务，管理，市场营销等相关专业优先；<br/>2、具有良好的亲和力、沟通能力及团队合作精神；<br/>3、具有良好的心理素质及良好的沟通能力；<br/>4、具有积极进取的精神及接受挑战的个性；<br/>5、热爱保险行业有营销工作热情，责任心强；<br/>6、勤奋好学，勇于接受挑战，有自我创业的想法。<br/><br/>工作时间:<br/>周一至周五：8:30--10:30，周末双休法定节假日休息,[],[],['西平庄-公交车站                            \n                            \xa0(\n                            北京市                            海淀                            )']
平安综合金融客户经理,工作时间：全职工作,销售,8k-20k 元/月,月结,海淀,,领先的综合金融公司——中国平安：<br/>中国平安保险（集团）股份有限公司（以下简称“中国平安” ，“平安”，“公司”，“集团”）于1988年诞生于深圳蛇口，是中国第一家股份制保险企业，至今已经发展成为金融保险、银行、投资等金融业务为一体的整合、紧密、多元的综合金融服务集团。<br/>2018财富世界五百强企业第29位，中国五百强企业第4位，非国有企业第一位。<br/>2018FutureBrand全球品牌一百强第7位，蝉联全球金融品牌第一<br/>2018中国平安将正式启动总公益投入为100亿元的“三村建设工程”。<br/>2018年起中国平安以为中国贫困地区搭建144所希望小学。<br/>福利待遇：<br/>1、保底3600-5400+提成+季度奖金+业绩津贴+其他业务模块佣金+养老补贴等，转正后基本薪资（视个人经验而定+业绩提成+年终奖）人均月收入9K-18K元；业务主任：30K-40K，且上不封顶<br/>2、丰厚的商业保险加长期服务奖<br/>3、一年不定期的国内外2-6次旅游<br/><br/>岗位职责：<br/>1、能为客户办理中国平安旗下所有金融业务（银行，保险，投资）<br/>2、银行业务：借记卡，信用卡，贷款，理财产品，投资业务等等<br/>3、保险业务：车险，企业财产险，家庭财产险，团体意外险，企业补充商业医疗保险，健康医疗保险，大病保险，少儿保险，子教育金规划，养老金规划<br/><br/>培训晋升：<br/>1、完善的培训体系，入职培训，部门一带一培训，步步高培训，转正培训，冲锋培训，主任晋升培训等等。<br/>2、公平公正的晋升机制，晋升两条路道路，一是专业理财规划师路线，二是组织发展路线，主任～经理～总监，打造个人精英团队<br/><br/>任职资格：<br/>1、25-45周岁，大专及以上学历，金融，财务，管理，市场营销等相关专业优先；<br/>2、具有良好的亲和力、沟通能力及团队合作精神；<br/>3、具有良好的心理素质及良好的沟通能力；<br/>4、具有积极进取的精神及接受挑战的个性；<br/>5、热爱保险行业有营销工作热情，责任心强；<br/>6、勤奋好学，勇于接受挑战，有自我创业的想法。<br/><br/>工作时间:<br/>周一至周五：8:30--10:30，周末双休法定节假日休息,[],[],['西平庄-公交车站                            \n                            \xa0(\n                            北京市                            海淀                            )']
平安北京海淀营业厅直招,工作时间：全职工作,电话销售,10k-50k 元/月,月结,海淀,,工作内容：将公司下发的客户进行有效沟通维护成交，可利用电话，网络，面对面销售<br/>工作要求：大专以上学历，均可，22岁至45岁之间，普通话较好，热爱学习,[],[],['益园文化创意产业基地-A区                            \n                            \xa0(\n                            北京市                            海淀                            )']
诚聘：平安综合金融储备经理,工作时间：全职工作,销售,6k-17k 元/月,月结,海淀,,"任职资格：<br/>1,招聘年龄：25-45岁，大专学历以上（优秀者可以适当放松条件）<br/>工作时间：早九晚六 周六日休息 法定节假日休息 无需坐班<br/><br/>岗位职责：<br/>1、熟知公司产品与服务，拓展和维护与老客户的业务，建立和维护客户档案；<br/>2、了解客户信息来源，对客户提出问题给予耐心回答并及时将客户信息录入系统、收集和分析市场数据，并定期反馈最新信息。<br/>任职资格：<br/>1、性格开朗，责任心强，善于沟通；<br/>2、普通话标准，做事积极主动，反应灵敏；<br/>3、有从事过销售助理、电话销售类工作，优先考虑；<br/>4、年龄25-45周岁，大专及以上（学历不够能力强者可面谈），热爱销售事业。<br/><br/>本工作是长期，短期勿扰<br/><br/>选择大于努力，资源就是王道，就是金钱，公司提供客户，师父一带一帮助员工更快成长<br/>注：若对保险行业有误解人士请勿投简历，公司诚邀有志者加入",[],[],['益园                            \n                            \xa0(\n                            北京市                            海淀                            )']
招聘网约车司机,工作时间：全职工作,网约车司机,3300 元/月,月结,东城,,工作内容：<br/>1、能够根据公司需求安全快速的把客户或领导送到指定地点<br/>2、对待客户热情耐心，服务周到体贴。<br/>3、定期对车辆进行清洁保养及运维检查。<br/>4、服从所属单位的工作安排及管理。 职位要求：<br/>1、不限，年龄20-50周岁（），户口不限。<br/>2、会普通话，交流顺畅，有服务意识，有合理安排行程的能力。<br/>3、C1及以上驾照，三年以上驾龄，熟练驾驶自动挡车。<br/>4、明显部位没有疤痕和纹身，无精神病和传染病，无不良记录。<br/>5、无不良驾驶记录，和重大交通事故及违章。<br/>6、面试时请务必带好本人有效身份证和驾驶证原件。,[],[],"['北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )']"
招聘网约车司机,工作时间：全职工作,网约车司机,3300 元/月,月结,东城,,工作内容：<br/>1、能够根据公司需求安全快速的把客户或领导送到指定地点<br/>2、对待客户热情耐心，服务周到体贴。<br/>3、定期对车辆进行清洁保养及运维检查。<br/>4、服从所属单位的工作安排及管理。 职位要求：<br/>1、不限，年龄20-50周岁（），户口不限。<br/>2、会普通话，交流顺畅，有服务意识，有合理安排行程的能力。<br/>3、C1及以上驾照，三年以上驾龄，熟练驾驶自动挡车。<br/>4、明显部位没有疤痕和纹身，无精神病和传染病，无不良记录。<br/>5、无不良驾驶记录，和重大交通事故及违章。<br/>6、面试时请务必带好本人有效身份证和驾驶证原件。,[],[],"['北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )']"
英孚招聘课程顾问在家办公,工作时间：长期可做,课程顾问,200 元/天,完工结,朝阳呼家楼,,一、兼职岗位职责<br/>英孚青少儿英语电话客服工作机会，欢迎敢于挑战的你：<br/>1、负责外呼电话，寻求意向家长，邀约进行线上测试、试听课活动<br/>2、负责收集和反馈意向家长信息，并汇报给相关负责人<br/><br/>二、任职要求：<br/>1、 普通话标准，口齿伶俐，反应敏捷，善于沟通，有一定的语言组织表达能力，良好地客户服务意识，有耐心以及良好的心态；每周可以工作4天以上优先；<br/>2、 不限；年龄：18~28岁，18~40岁；<br/>3、 无地点要求，在家即可办公，工作时间每天10点-7点<br/>4、 有电话销售经验者优先<br/><br/>三、薪资福利：<br/>1、薪资标准：<br/>试用期3天，成功邀约6个意向家长后即可转正，综合薪资3300-5000元，（根据实际个人绩效，上不封顶）；<br/>2、话费补贴：试用期通过后即可购买电销卡（实报实销）<br/>3、绩效奖金：成功邀约一个家长后即可获得相应奖金,['\n完工结\xa0薪资:200元/天 \xa0                                 '],"['2020年05月13日', '', '', '10:00-18:00', '', '2021年04月30日', '']","['北京市朝阳区大望路温特莱斯                            \n                            \xa0(\n                            北京市                            朝阳                            )', '北京市西城区                            \n                            \xa0(\n                            北京市                            西城                            )', '北京市海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
招聘网约车司机,工作时间：全职工作,网约车司机,3300 元/月,月结,东城,,工作内容：<br/>1、能够根据公司需求安全快速的把客户或领导送到指定地点<br/>2、对待客户热情耐心，服务周到体贴。<br/>3、定期对车辆进行清洁保养及运维检查。<br/>4、服从所属单位的工作安排及管理。 职位要求：<br/>1、不限，年龄20-50周岁（），户口不限。<br/>2、会普通话，交流顺畅，有服务意识，有合理安排行程的能力。<br/>3、C1及以上驾照，三年以上驾龄，熟练驾驶自动挡车。<br/>4、明显部位没有疤痕和纹身，无精神病和传染病，无不良记录。<br/>5、无不良驾驶记录，和重大交通事故及违章。<br/>6、面试时请务必带好本人有效身份证和驾驶证原件。,[],[],"['北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )']"
招聘网约车司机,工作时间：全职工作,网约车司机,3300 元/月,月结,东城,,工作内容：<br/>1、能够根据公司需求安全快速的把客户或领导送到指定地点<br/>2、对待客户热情耐心，服务周到体贴。<br/>3、定期对车辆进行清洁保养及运维检查。<br/>4、服从所属单位的工作安排及管理。 职位要求：<br/>1、不限，年龄20-50周岁（），户口不限。<br/>2、会普通话，交流顺畅，有服务意识，有合理安排行程的能力。<br/>3、C1及以上驾照，三年以上驾龄，熟练驾驶自动挡车。<br/>4、明显部位没有疤痕和纹身，无精神病和传染病，无不良记录。<br/>5、无不良驾驶记录，和重大交通事故及违章。<br/>6、面试时请务必带好本人有效身份证和驾驶证原件。,[],[],"['北京市                            \n                            \xa0(\n                            北京市                            东城                            )', '东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )']"
全北京就近分配均薪8k起诚招送餐员,工作时间：全职工作,送餐员,8k-15k 元/月,月结,朝阳朝外,,工作轻松，出单多，没做过的有师傅带，时间自由，需要一部智能手机。,[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '通州区                            \n                            \xa0(\n                            北京市                            通州                            )']"
公司直招安保薪资5K·包食宿,工作时间：全职工作,安保,4k-5k 元/月,月结,海淀四季青,,我们是公司直招有、酒店内保、旅游景点、中小学校、大厦、银行、小区、地铁安全员和公交安全员、明星护卫特勤等等， 有坐岗、巡逻岗、室内西服岗、形象岗、骑电动车巡逻等等保安工资3000-6000左右，不收费不压身份证工资按月准时发放。免费管吃住条件好，宿舍有空调洗衣机无线网能洗澡。很多用人单位看供你选择，一定有一个适合你的岗位,[],[],['北京市海淀区人力资源和社会保障局                            \n                            \xa0(\n                            北京市                            海淀                            )']
海淀区双休客服180/天,工作时间：全职工作,客服专员,4k-6k 元/月,月结,海淀中关村,,要求:高中以上学历。20岁一28岁.有工作经验优先。孩优先<br/>一：外呼客服<br/>早8：30-17：30 周六日固定休 最少三个月起<br/><br/>工资:<br/>170/天（周结） 180/天（月结）上满三个月加500补住<br/>周结:(压一周工资)周二发工资<br/>月结:每个月15号发上月份所有工资   节假日三倍工资  每天有零食十水果吃。<br/><br/>工作地址:海淀区中航广场<br/>所有岗位没有销售性质  只是简单的客服.,[],[],['中航广场                            \n                            \xa0(\n                            北京市                            海淀                            )']
